name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"40.5795,-74.1502",2022-09-25,73.6,58.1,64.3,73.6,58.1,64.3,52,65.4,0.763,100,16.67,rain,0,0,27.1,10.6,241.8,1007.2,81.6,9.5,118.7,10.4,8,10,2022-09-25T06:47:05,2022-09-25T18:48:46,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-09-26,75.4,57.7,65.6,75.4,57.7,65.6,51.3,63.8,0,0,0,rain,0,0,30.6,13.4,252.3,1005.4,48,9.9,178.8,15.4,9,10,2022-09-26T06:48:04,2022-09-26T18:47:06,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-09-27,68.4,56.6,63.1,68.4,56.6,63.1,46.2,54.6,0,0,0,,0,0,24.2,14.7,265.8,1010.9,46.1,9.9,163,14,8,10,2022-09-27T06:49:04,2022-09-27T18:45:25,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-09-28,70.5,50.1,60.5,70.5,50.1,60.5,46.6,61.6,0,0,0,rain,0,0,23,11.8,300.6,1018.9,40.6,9.9,222.2,19.1,8,10,2022-09-28T06:50:04,2022-09-28T18:43:45,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-09-29,66.9,51.5,59.8,66.9,51.5,59.8,44.4,57.8,0,0,0,,0,0,28,17.5,17.3,1026.7,31.6,9.9,216.2,18.6,8,10,2022-09-29T06:51:04,2022-09-29T18:42:05,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-09-30,61.8,51.1,57.2,61.8,51.1,57.2,43.4,60.1,0,0,0,,0,0,21.3,12.3,45.9,1025.2,56.6,9.9,96.1,8.3,5,10,2022-09-30T06:52:04,2022-09-30T18:40:26,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-01,58.7,51.5,55.7,58.7,51.5,55.7,52.8,90.2,0.624,100,58.33,rain,0,0,30.4,16.9,35.1,1016.7,97.6,7.9,39.9,3.3,2,10,2022-10-01T06:53:04,2022-10-01T18:38:46,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KEWR,72502014734,72058100178,D8569,F8726,KNYC,F1417"
"40.5795,-74.1502",2022-10-02,60.2,50.8,56.4,60.2,50.8,56.4,44.6,65.9,0.528,100,29.17,rain,0,0,37.9,23.1,45.5,1017.9,99.9,9.1,14,1.1,1,10,2022-10-02T06:54:05,2022-10-02T18:37:07,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"F7777,KEWR,72502014734,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-03,52.4,47.7,49.7,52.4,42.1,47.2,39.9,69.7,0.498,100,58.33,rain,0,0,34.2,20.4,39.3,1022.4,99.3,9.6,22,1.9,1,10,2022-10-03T06:55:06,2022-10-03T18:35:29,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KEWR,72502014734,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-04,52.5,44.2,48.6,52.5,36.9,45.5,47.3,94.9,1.364,100,79.17,rain,0,0,35.1,17.2,22.6,1015.5,100,6.2,12.8,1.1,1,10,2022-10-04T06:56:07,2022-10-04T18:33:51,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KEWR,72502014734,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-05,59.5,52.5,55.3,59.5,52.5,55.3,53.3,93.1,0.35,100,58.33,rain,0,0,33.6,14.1,20.7,1012.6,92.3,7.9,57,5,3,10,2022-10-05T06:57:09,2022-10-05T18:32:13,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-06,74.5,51.6,62.4,74.5,51.6,62.4,48,63.4,0,0,0,,0,0,14.3,6.2,310.3,1014.3,36.7,9.9,204.9,17.7,8,10,2022-10-06T06:58:10,2022-10-06T18:30:36,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7777,KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-07,75.8,54.4,65.1,75.8,54.4,65.1,51,63,0,0,0,rain,0,0,23,15.1,286.3,1014.5,42.5,9.9,199.7,17.2,8,10,2022-10-07T06:59:12,2022-10-07T18:28:59,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7777,KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-08,58,47,52.9,58,44.5,52,37.1,55.8,0.017,100,8.33,rain,0,0,25.3,13.4,322.2,1020.5,53.3,9.9,214.6,18.6,10,10,2022-10-08T07:00:14,2022-10-08T18:27:23,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F7777,KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-09,61.5,39.8,50.7,61.5,38,49.7,36.3,60.5,0,0,0,rain,0,0,28.2,15,263.7,1020.9,10.1,9.9,214,18.4,8,10,2022-10-09T07:01:17,2022-10-09T18:25:47,0.5,Clear,Clear conditions throughout the day.,clear-day,"F7777,KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-10,67.2,44.8,55.8,67.2,42.1,55.5,38.5,55,0,0,0,,0,0,25.3,15,245.5,1022.2,29,9.9,203,17.5,7,10,2022-10-10T07:02:20,2022-10-10T18:24:12,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F7777,KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-11,71.6,47.5,58.9,71.6,47.5,58.9,43.6,59.5,0,0,0,rain,0,0,19.7,9,253.4,1025.4,3.5,9.9,200.3,17.4,7,10,2022-10-11T07:03:23,2022-10-11T18:22:38,0.52,Clear,Clear conditions throughout the day.,clear-day,"F7777,KEWR,72502014734,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-12,69.2,49.4,59.6,69.2,49.4,59.6,47.1,65.5,0,0,0,,0,0,23.9,9.7,192.4,1022.5,32.8,9.9,183.5,16,7,10,2022-10-12T07:04:26,2022-10-12T18:21:04,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F7777,KEWR,72502014734,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-13,68,58.3,63.6,68,58.3,63.6,60,88.1,0.491,100,33.33,rain,0,0,35.6,13.9,160.3,1011.6,91.6,9,39.4,3.5,2,10,2022-10-13T07:05:30,2022-10-13T18:19:31,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KEWR,72502014734,E5816,72058100178,D8569,E5922,F8726,KNYC"
"40.5795,-74.1502",2022-10-14,69,53.2,59.4,69,53.2,59.4,44.7,61.9,0.062,100,25,rain,0,0,26.8,12.1,321.2,1012,50,9.3,176.3,15.1,7,10,2022-10-14T07:06:34,2022-10-14T18:17:59,0.61,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KEWR,72502014734,72058100178,E5922,D8569,KNYC"
"40.5795,-74.1502",2022-10-15,71,47.1,59.3,71,47.1,59.3,43.9,58.9,0,0,0,,0,0,22.8,10.8,165.9,1016,13.3,9.9,192.4,16.7,7,10,2022-10-15T07:07:39,2022-10-15T18:16:27,0.65,Clear,Clear conditions throughout the day.,clear-day,"KEWR,72502014734,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-16,67,50.1,58.3,67,50.1,58.3,43.6,61,0,0,0,,0,0,17.7,9.3,293.7,1013.9,34.3,9.9,130.6,11.2,6,10,2022-10-16T07:08:43,2022-10-16T18:14:57,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KEWR,72502014734,E5816,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-17,67.7,54.1,59.9,67.7,54.1,59.9,50.6,72.2,0.16,100,33.33,rain,0,0,32.2,11.2,216.3,1005.7,92.1,9.5,110.6,9.5,6,10,2022-10-17T07:09:49,2022-10-17T18:13:27,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-18,58.5,46.5,51.7,58.5,43.3,50.3,33.9,51.6,0.127,100,4.17,rain,0,0,23,13.1,279.9,1004.5,52.6,9.9,157.9,13.8,8,10,2022-10-18T07:10:54,2022-10-18T18:11:58,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KEWR,72502014734,E5816,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-19,54.5,37.7,46.9,54.5,34.1,44.8,31.3,56.6,0,0,0,rain,0,0,25.3,14.4,247.9,1010.1,36.1,9.9,156.9,13.4,9,10,2022-10-19T07:12:00,2022-10-19T18:10:30,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KEWR,72502014734,E5816,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-20,60,40.9,50.8,60,36,48.9,32,50.9,0,0,0,,0,0,29.1,12.9,233.7,1014.9,13.4,9.9,196.5,17,7,10,2022-10-20T07:13:06,2022-10-20T18:09:03,0.88,Clear,Clear conditions throughout the day.,clear-day,"KEWR,72502014734,E5816,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-21,64.9,41.1,52.9,64.9,41.1,52.8,34.5,53.7,0,0,0,,0,0,15.9,9,191.4,1019.6,5.3,9.9,191.5,16.6,7,10,2022-10-21T07:14:12,2022-10-21T18:07:37,0.92,Clear,Clear conditions throughout the day.,clear-day,"KEWR,72502014734,E5816,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-22,67.9,43.1,55.4,67.9,43.1,55.4,40.6,59.9,0,0,0,,0,0,14.3,8.4,154.2,1024.2,15.9,9.9,183.7,15.8,7,10,2022-10-22T07:15:19,2022-10-22T18:06:12,0.96,Clear,Clear conditions throughout the day.,clear-day,"KEWR,72502014734,72058100178,D8569,F8726,KNYC"
"40.5795,-74.1502",2022-10-23,62.4,52.8,57.4,62.4,52.8,57.4,46.7,67.9,0.058,100,16.67,rain,0,0,27.5,14.4,31.2,1024.6,89.9,9.9,34.5,3,2,10,2022-10-23T07:16:26,2022-10-23T18:04:48,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-24,61.3,55.4,58.1,61.3,55.4,58.1,55.4,90.9,0.792,100,41.67,rain,0,0,21.5,11.3,37.5,1021.2,100,4.1,25,2,1,10,2022-10-24T07:17:34,2022-10-24T18:03:25,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KEWR,72502014734,E5816,72058100178,E5922,D8569,KNYC"
"40.5795,-74.1502",2022-10-25,72.8,61.5,65.4,72.8,61.5,65.4,63.4,93.5,0.152,100,29.17,rain,0,0,17.2,7.4,66.2,1018.1,97.3,3.4,54.2,4.8,3,10,2022-10-25T07:18:41,2022-10-25T18:02:03,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-26,73.8,62.1,66.3,73.8,62.1,66.3,62.5,88.2,0,0,0,rain,0,0,21.3,12.8,215.9,1010.2,87,5.1,90.7,7.8,7,10,2022-10-26T07:19:49,2022-10-26T18:00:43,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-27,66.5,52.6,60,66.5,52.6,60,42.1,54.8,0,0,0,,0,0,29.5,15.3,339.1,1018.6,10.8,9.9,185.6,16.1,7,10,2022-10-27T07:20:58,2022-10-27T17:59:23,0.03,Clear,Clear conditions throughout the day.,clear-day,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-28,58.3,44.9,51.6,58.3,38.9,49.6,32.4,48.9,0,0,0,,0,0,30,13.7,41.8,1032,31.7,9.9,140.4,12,7,10,2022-10-28T07:22:06,2022-10-28T17:58:05,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-29,61.4,41.4,50.6,61.4,39.1,49.4,35.6,58.7,0,0,0,,0,0,14.3,8.6,25.3,1031,16.7,9.9,183,15.9,7,10,2022-10-29T07:23:15,2022-10-29T17:56:48,0.1,Clear,Clear conditions throughout the day.,clear-day,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-30,64.3,38.4,51.1,64.3,35.4,50.8,33.6,54.9,0,0,0,,0,0,9.4,4.4,309.5,1024,26.5,9.9,163,14.1,6,10,2022-10-30T07:24:24,2022-10-30T17:55:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
"40.5795,-74.1502",2022-10-31,65.7,47.6,57.1,65.7,47.6,57.1,48.7,74.1,0.028,100,12.5,rain,0,0,13.4,8.5,248.8,1017.9,71.1,9.6,104.1,9.1,5,10,2022-10-31T07:25:34,2022-10-31T17:54:18,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KEWR,72502014734,E5816,72058100178,D8569,KNYC"
